wa_inventory_id,generic_strain_id,first_rtl_sale,latest_rtl_sale,wholesale_cogs,ttl_rtl_sales,units_sold
6033505740045194,17,2016-12-12,2017-01-13,50.00,147.39,9
6033505740045243,17,2016-07-01,2016-07-20,50.00,138.20,5
6033505740045123,17,2016-07-11,2016-10-02,100.00,188.87,7
6033505740045223,17,2016-07-19,2016-08-04,50.00,130.69,4
6033505740045514,17,2016-07-07,2016-08-08,100.00,219.80,10
6033505740045576,17,2016-06-29,2016-11-06,100.00,286.53,10
6033505740045504,17,2016-07-16,2016-08-26,100.00,194.50,10
6033505740045586,17,2016-07-07,2016-07-19,100.00,307.00,10
6033505740045557,17,2016-06-30,2016-06-30,125.00,125.03,10
6033413470017556,17,2016-07-07,2017-07-12,100.00,185.31,9
6033505740046054,17,2016-07-04,2016-08-07,100.00,171.80,10
6033505740046032,17,2016-07-02,2016-07-10,750.00,1001.72,62
6033505740045785,17,2016-07-02,2016-07-15,375.00,911.10,30
6033491720001557,17,2016-07-22,2016-07-27,122.50,204.80,10
6033505740045952,17,2016-07-16,2016-07-28,50.00,138.05,5
6033505740046005,17,2016-07-08,2016-08-08,100.00,269.20,10
6033505740046065,17,2016-07-07,2016-07-30,100.00,171.80,10
6033505740045971,17,2016-07-09,2016-07-21,50.00,138.05,5
6033248100007753,17,2016-07-01,2016-07-11,115.00,225.23,10
6033505740045834,17,2016-07-02,2016-08-11,100.00,164.93,10
6033413470017640,17,2016-07-06,2017-07-30,100.00,194.32,10
6033505740046336,17,2016-07-17,2016-11-23,100.00,190.62,10
6033505740046048,17,2016-06-30,2016-07-12,750.00,1007.96,62
6033505740046320,17,2016-08-21,2016-09-06,100.00,105.06,3
6033248100007752,17,2016-07-03,2016-09-11,140.00,323.22,40
6033505740045672,17,2016-07-06,2016-08-10,100.00,178.84,9
6033505740045983,17,2016-09-29,2016-11-05,100.00,269.21,10
6033505740045657,17,2016-07-08,2016-08-18,100.00,238.40,10
6033505740046044,17,2016-06-30,2016-07-12,750.00,971.62,60
6033505740046350,17,2016-07-03,2016-07-31,50.00,153.59,5
6033505740046362,17,2016-08-24,2016-09-01,50.00,150.52,5
6033505740046421,17,2016-07-01,2016-09-08,125.00,248.53,10
6033579330001181,17,2016-07-03,2016-07-12,235.20,549.92,16
6033484830003638,17,2016-09-06,2016-09-06,168.00,285.42,55
6033505740046430,17,2016-07-06,2016-10-24,125.00,250.81,10
6033484830003645,17,2016-07-01,2016-07-12,105.00,217.70,10
6033484830003644,17,2016-07-01,2016-07-07,90.00,195.25,30
6033505740046339,17,2016-07-03,2016-10-24,100.00,339.12,10
6033505740046359,17,2016-07-24,2016-08-22,50.00,153.59,5
6033484830003646,17,2016-07-01,2016-07-08,105.00,216.50,5
6033413470017752,17,2016-08-13,2017-02-18,120.00,244.55,12
6033505740046738,17,2016-07-14,2016-08-29,50.00,104.15,5
6033505740046757,17,2016-09-10,2017-05-30,50.00,131.95,5
6033505740046714,17,2016-11-05,2016-11-24,50.00,86.50,5
6033505740046703,17,2016-10-08,2016-10-31,50.00,86.50,5
6034987680002481,17,2016-07-13,2016-07-19,175.00,343.00,25
6034987680002478,17,2016-07-10,2016-07-16,112.00,215.71,2
6033505740046889,17,2016-08-12,2016-11-04,100.00,238.39,12
6034987680002482,17,2016-07-25,2016-07-31,66.00,138.49,33
6033505740046887,17,2016-07-15,2016-08-24,100.00,271.56,10
6034987680002465,17,2016-07-22,2016-08-01,56.00,133.73,4
6034987680002464,17,2016-07-06,2016-07-10,112.00,294.94,5
6034987680002480,17,2016-08-22,2016-11-04,56.00,133.73,4
6033505740046876,17,2016-07-16,2016-08-05,100.00,237.69,10
6033505740046843,17,2016-09-23,2016-10-22,100.00,253.36,10
6034987680002466,17,2016-07-13,2016-07-20,175.00,342.99,25
6034987680002463,17,2016-07-12,2016-07-12,112.00,233.20,2
6033505740046830,17,2016-07-14,2017-02-21,100.00,251.17,10
6034987680002479,17,2016-07-21,2016-09-26,112.00,240.06,4
6034987680002467,17,2016-07-11,2016-07-12,66.00,152.40,32
6033505740046841,17,2016-07-30,2016-09-22,100.00,239.15,10
6033505740047154,17,2016-07-11,2016-07-23,187.50,325.10,15
6033505740047147,17,2016-07-17,2016-08-16,187.50,334.86,17
6033505740046981,17,2016-07-30,2016-10-28,50.00,130.40,5
6033505740046970,17,2016-07-27,2016-10-10,50.00,128.34,5
6033505740047155,17,2016-07-09,2016-08-01,187.50,302.68,15
6033505740047167,17,2016-07-08,2016-09-11,100.00,221.64,10
6033505740047178,17,2016-07-06,2016-08-16,100.00,193.32,10
6033505740047180,17,2016-08-04,2017-01-06,100.00,203.30,10
6033566930006229,17,2016-07-16,2016-08-15,144.50,319.88,17
6033566930006228,17,2016-07-22,2016-07-24,70.00,175.67,5
6033484830003990,17,2016-08-11,2016-10-08,262.50,589.37,25
6033505740047469,17,2016-07-16,2016-08-15,50.00,115.09,5
6033566930006258,17,2016-07-11,2016-12-03,120.00,300.72,30
6033413470017923,17,2016-07-28,2016-12-08,200.00,347.80,20
6033505740047200,17,2016-07-07,2016-07-22,62.50,125.60,5
6033505740047230,17,2016-07-21,2016-07-25,100.00,204.40,10
6033505740047241,17,2016-08-11,2016-08-17,100.00,238.40,10
6033505740047466,17,2016-07-11,2016-08-25,50.00,113.07,5
6033505740047449,17,2016-07-25,2016-09-07,50.00,115.25,5
6033566930006261,17,2016-07-12,2016-07-16,70.00,126.29,5
6033466510003576,17,2016-07-15,2016-09-05,875.00,1705.00,500
6033505740047974,17,2016-07-09,2016-12-19,100.00,201.78,10
6033505740047691,17,2016-07-09,2016-08-11,375.00,894.23,32
6033505740047977,17,2016-07-11,2016-12-28,100.00,203.84,10
6033505740047551,17,2016-07-08,2016-07-23,100.00,251.06,10
6033505740047548,17,2016-07-09,2016-07-18,100.00,267.43,10
6033505740047609,17,2016-07-20,2016-10-01,100.00,242.61,10
6033413470018042,17,2016-07-16,2016-10-01,100.00,204.80,10
6033505740047731,17,2016-07-15,2016-09-26,375.00,921.59,30
6033413470017972,17,2017-02-10,2017-07-27,200.00,393.10,22
6033505740047473,17,2016-07-16,2017-01-15,125.00,259.37,10
6033505740047600,17,2016-08-31,2016-12-08,375.00,755.78,30
6033505740047536,17,2016-07-08,2016-07-18,100.00,270.16,10
6033413470017982,17,2016-07-14,2016-11-22,500.00,1150.86,50
6033505740047961,17,2016-07-08,2016-08-08,100.00,205.90,10
6033505740047471,17,2016-07-18,2016-09-14,125.00,267.54,10
6033505740047594,17,2016-12-16,2017-04-21,375.00,575.49,31
6033413470018031,17,2016-07-21,2016-08-06,80.00,169.86,8
6033579330001232,17,2016-07-09,2016-08-07,140.00,337.47,20
6033579330001233,17,2016-07-10,2016-08-26,159.25,351.49,13
6033505740048169,17,2016-07-17,2016-09-17,187.50,332.86,15
6033505740048425,17,2016-07-18,2016-09-02,375.00,868.74,30
6033505740048338,17,2016-07-12,2016-07-23,750.00,1284.77,31
6033505740048337,17,2016-07-12,2016-07-20,375.00,706.20,32
6033505740048378,17,2016-07-13,2017-04-11,750.00,1665.62,60
6033413470018276,17,2016-07-16,2016-11-12,360.00,682.85,40
6033505740049291,17,2016-08-15,2016-08-26,25.00,43.89,2
6033505740049261,17,2016-09-10,2016-11-06,25.00,54.90,2
6033505740048882,17,2016-07-14,2016-09-03,125.00,256.82,11
6033505740049285,17,2016-09-21,2016-09-21,25.00,54.90,2
6033413470018297,17,2016-08-10,2017-07-29,270.00,607.57,30
6033505740048991,17,2016-10-20,2016-10-20,12.50,26.62,1
6033505740049110,17,2016-07-15,2016-08-14,375.00,798.68,30
6033505740049434,17,2016-09-13,2016-10-05,50.00,137.45,5
6033505740049334,17,2016-08-06,2016-09-10,50.00,151.56,5
6033579330001250,17,2016-07-20,2016-08-14,735.00,1683.77,54
6033579330001249,17,2016-07-18,2016-08-18,425.00,1012.49,50
6033505740049368,17,2016-07-21,2016-09-05,100.00,222.66,12
6033505740049740,17,2016-07-25,2017-02-17,750.00,1717.92,65
6033505740049383,17,2016-07-15,2016-07-29,100.00,208.24,10
6033505740049638,17,2016-08-02,2016-08-08,100.00,177.42,10
6033505740049569,17,2016-09-14,2016-10-30,100.00,231.90,10
6033579330001255,17,2016-07-21,2016-07-28,145.25,273.69,5
6033505740049654,17,2016-07-15,2016-07-22,100.00,196.29,10
6033466510003608,17,2016-07-21,2016-09-16,700.00,1365.08,400
6033491720001697,17,2016-08-22,2016-08-27,210.00,412.63,30
6033491720001696,17,2016-08-22,2016-09-07,160.00,372.76,40
6033491720001698,17,2016-08-01,2016-08-05,420.00,714.99,15
6033505740049997,17,2016-09-22,2016-12-18,100.00,250.07,10
6033505740050191,17,2016-08-20,2017-04-25,100.00,305.47,12
6033505740051077,17,2016-08-07,2016-09-08,125.00,261.00,10
6033505740050189,17,2016-08-05,2016-09-17,100.00,272.35,10
6033505740050560,17,2016-09-02,2016-12-19,125.00,244.30,10
6033505740050358,17,2016-08-02,2016-10-01,375.00,669.15,15
6033505740050360,17,2016-07-23,2016-09-10,375.00,669.15,15
6033484830004065,17,2016-08-08,2016-08-13,237.60,587.87,20
6033505740050791,17,2016-07-22,2016-08-11,100.00,270.17,10
6033505740050625,17,2016-08-11,2016-09-05,750.00,1671.02,63
6033505740050748,17,2016-09-27,2017-02-10,100.00,211.46,10
6033484830004064,17,2016-07-29,2016-09-06,178.20,556.32,30
6033505740050745,17,2016-07-26,2016-08-14,100.00,291.65,10
6033484830004063,17,2016-07-27,2016-08-01,178.20,439.63,59
6033505740050624,17,2016-07-23,2016-08-10,250.00,508.68,11
6033413470018806,17,2016-09-02,2016-12-10,150.00,301.84,17
6033505740050732,17,2016-07-31,2016-11-06,100.00,276.30,10
6033505740051242,17,2016-10-17,2016-12-21,100.00,258.12,10
6033505740050969,17,2016-09-01,2016-11-30,300.00,801.96,31
6033505740050995,17,2016-09-08,2016-11-20,300.00,832.71,30
6033505740050992,17,2016-07-27,2016-11-20,600.00,1795.31,60
6033413470018837,17,2016-07-29,2016-08-25,120.00,248.32,12
6033505740051125,17,2016-08-05,2016-09-20,50.00,144.83,5
6033505740050977,17,2016-08-12,2016-11-15,600.00,1726.91,60
6033505740051220,17,2016-08-16,2016-11-09,100.00,262.29,10
6033413470018953,17,2016-09-20,2017-04-29,450.00,562.02,46
6004560270002946,17,2016-08-18,2016-11-26,200.00,652.85,100
6033413470019020,17,2016-10-10,2016-10-10,20.00,40.93,2
6033466510003636,17,2016-07-31,2016-12-09,300.00,490.01,149
6033566930006982,17,2016-08-19,2016-12-22,106.25,235.44,25
6033466510003648,17,2016-09-06,2016-11-01,200.00,552.03,100
6032258470000077,17,2016-07-24,2016-07-30,3.00,67.46,10
6033566930006983,17,2016-07-30,2016-08-26,70.00,119.71,5
6033505740051400,17,2016-08-09,2016-08-29,375.00,866.70,30
6032258470000078,17,2016-07-24,2016-07-30,10.00,103.61,5
6033466510003647,17,2016-08-09,2016-09-19,150.00,518.00,50
6033505740051692,17,2016-08-01,2016-08-16,172.50,355.50,15
6033505740051673,17,2016-08-10,2016-09-17,172.50,339.92,15
6033505740051991,17,2016-07-27,2016-08-04,50.00,138.20,5
6033505740051978,17,2016-07-26,2016-07-30,50.00,138.20,5
6033505740052535,17,2016-08-02,2016-11-07,100.00,205.90,10
6033413470019296,17,2016-08-06,2016-09-02,100.00,201.78,10
6033505740052670,17,2016-08-05,2016-09-25,100.00,182.11,10
6033505740052332,17,2016-08-04,2016-08-31,50.00,103.55,5
6033491720001759,17,2016-08-18,2016-11-18,241.25,130.45,9
6033505740052323,17,2016-08-06,2016-09-11,50.00,99.05,5
6033505740052691,17,2016-07-29,2016-08-26,100.00,219.93,10
6033413470019479,17,2016-08-11,2016-11-12,100.00,229.78,10
6033491720001758,17,2016-08-10,2016-11-22,275.00,150.15,18
6033505740052731,17,2016-08-05,2016-10-21,100.00,259.56,10
6033505740052746,17,2016-08-03,2017-03-21,100.00,242.47,10
6033564940002127,17,2016-08-01,2016-09-14,137.50,344.81,51
6033484830004072,17,2016-08-16,2016-10-10,105.00,211.82,5
6033564940002134,17,2016-07-28,2016-08-02,300.00,686.98,102
6033564940002145,17,2016-09-18,2016-10-04,726.25,1346.61,82
6033564940002143,17,2016-08-08,2016-09-22,875.00,1704.19,101
6033564940002139,17,2016-08-17,2016-09-17,875.00,1651.21,99
6033505740052903,17,2016-07-30,2016-08-02,100.00,338.01,20
6033505740052940,17,2016-08-04,2016-08-07,100.00,341.22,20
6033564940002133,17,2016-07-30,2016-08-02,300.00,685.52,102
6033564940002131,17,2016-08-03,2016-10-07,120.00,281.65,41
6033564940002132,17,2016-07-31,2016-08-01,300.00,681.44,100
6033564940002142,17,2016-08-01,2016-09-02,300.00,785.81,100
6033564940002144,17,2016-08-11,2016-09-19,1000.00,2420.80,102
6033564940002141,17,2016-08-26,2016-09-09,300.00,686.11,97
6033505740052786,17,2016-08-19,2017-05-22,100.00,226.69,10
6033484830004071,17,2016-08-11,2016-10-08,120.00,293.81,42
6033564940002157,17,2016-08-01,2016-10-16,315.35,649.87,121
6033413470019558,17,2016-08-16,2017-05-16,100.00,237.06,10
6033564920005281,17,2016-08-09,2016-09-16,170.00,318.40,20
6033579330001332,17,2016-08-13,2016-08-27,196.00,482.48,8
6033564940002179,17,2016-09-26,2016-10-04,875.00,1579.25,95
6033579330001316,17,2016-08-06,2016-08-13,147.00,273.94,6
6033579330001331,17,2016-07-31,2016-08-28,367.50,886.93,30
6033564940002180,17,2016-08-10,2016-09-25,848.75,1636.36,98
6033564940002178,17,2016-08-13,2016-09-19,875.00,1687.60,102
6032258470000080,17,2016-08-03,2016-08-09,30.00,66.32,10
6033579330001315,17,2016-07-31,2016-08-07,245.00,509.31,20
6032258470000081,17,2016-07-30,2016-08-09,50.00,104.03,5
6033505740053384,17,2016-08-09,2016-09-22,125.00,242.92,10
6033579330001314,17,2016-07-31,2016-08-11,280.00,609.72,42
6033564940002181,17,2016-08-04,2016-08-19,300.00,685.59,100
6033579330001330,17,2016-07-31,2016-08-24,350.00,875.93,50
6033491720001820,17,2016-08-03,2016-09-06,150.00,407.01,60
6033505740053614,17,2016-08-06,2016-08-08,62.50,104.75,5
6033505740053779,17,2016-08-02,2016-08-14,50.00,200.42,11
6033484830004103,17,2016-08-04,2016-08-16,290.00,680.90,100
6033582960002406,17,2016-08-08,2016-08-30,299.25,704.14,38
6033466510003678,17,2016-08-04,2016-08-24,62.50,169.98,50
6033505740053927,17,2016-08-10,2016-08-16,125.00,204.40,10
6033505740053755,17,2016-08-03,2016-08-10,50.00,183.59,12
6033466510003677,17,2016-08-07,2016-09-03,200.00,477.08,50
6033505740053747,17,2016-08-03,2016-08-14,50.00,192.18,10
6033413470019738,17,2016-08-16,2017-01-11,135.00,303.12,15
6033564940002237,17,2016-08-10,2016-08-25,300.00,686.00,100
6033505740054090,17,2016-08-08,2016-08-13,62.50,135.08,5
6033579330001340,17,2016-08-07,2016-08-10,114.80,214.67,2
6034347010007827,17,2016-08-12,2016-10-22,252.00,576.00,36
6032258470000086,17,2016-09-19,2017-05-25,3.00,52.24,10
6034347010007820,17,2016-08-06,2016-08-20,350.00,725.03,50
6033505740054075,17,2016-08-07,2016-08-15,62.50,118.70,5
6033564940002236,17,2016-08-26,2016-09-07,300.00,700.63,100
6033579330001339,17,2016-08-05,2016-08-10,87.15,175.70,3
6034347010007839,17,2016-08-06,2016-08-22,350.00,850.24,50
6033564940002217,17,2016-08-05,2016-08-20,500.00,1023.32,50
6032258470000088,17,2016-08-06,2017-01-02,3.00,136.07,25
6033564940002211,17,2016-08-13,2016-08-23,300.00,693.84,101
6033564940002220,17,2016-08-06,2016-08-14,300.00,649.42,99
6033564940002215,17,2016-08-29,2016-09-05,122.50,246.36,15
6033564940002213,17,2016-10-06,2016-10-11,875.00,1680.14,100
6033564940002209,17,2016-08-08,2016-09-14,180.00,424.55,62
6032258470000089,17,2016-09-09,2017-04-11,10.00,341.93,23
6034347010007832,17,2016-08-06,2016-08-14,350.00,838.73,50
6033564940002210,17,2016-08-18,2016-09-02,120.00,274.09,40
6033564940002212,17,2016-08-10,2016-08-23,300.00,682.85,100
6033564940002216,17,2016-08-12,2016-09-24,96.25,204.04,12
6033564940002214,17,2016-09-04,2016-09-25,875.00,1633.76,105
6032258470000091,17,2016-09-14,2016-11-11,18.00,305.86,11
6034347010007846,17,2016-08-06,2016-08-14,350.00,604.30,50
6033564940002228,17,2016-08-18,2016-09-19,1000.00,2545.82,106
6033564940002229,17,2016-09-23,2016-10-07,875.00,1709.07,102
6033564940002230,17,2016-08-31,2016-09-02,26.25,48.46,3
6033564940002227,17,2016-10-02,2016-10-10,875.00,1665.81,100
6034347010007856,17,2016-08-19,2016-08-22,350.00,678.55,50
6034347010007904,17,2016-08-08,2016-09-03,350.00,843.63,50
6034347010007908,17,2016-08-08,2016-09-29,350.00,898.23,50
6034347010007911,17,2016-08-06,2016-11-10,350.00,851.73,52
6033564940002245,17,2016-08-16,2016-09-14,300.00,685.60,100
6033564940002247,17,2016-08-21,2016-09-10,300.00,686.26,101
6033564940002246,17,2016-08-21,2016-09-14,300.00,691.78,101
6033505740055170,17,2016-08-15,2016-12-30,250.00,608.09,20
6033564940002253,17,2016-08-11,2016-09-10,675.00,1469.47,75
6033505740055154,17,2016-08-10,2016-10-13,250.00,509.69,19
6033505740055201,17,2016-09-08,2016-12-13,125.00,266.89,10
6033505740055349,17,2016-08-20,2016-09-17,125.00,195.62,5
6033505740055119,17,2016-08-12,2016-10-24,62.50,120.85,5
6033505740055354,17,2016-08-16,2016-09-21,125.00,239.38,5
6033505740055231,17,2016-08-30,2016-11-12,125.00,286.61,10
6033505740055285,17,2016-10-01,2016-10-29,62.50,89.96,5
6033505740055305,17,2016-09-01,2016-10-22,62.50,131.95,5
6033505740055798,17,2016-08-13,2016-10-08,125.00,264.71,10
6033484830004138,17,2016-08-10,2016-08-18,87.00,191.99,30
6033564940002277,17,2016-08-23,2016-09-14,300.00,699.97,102
6033564940002276,17,2016-09-01,2016-09-03,180.00,410.09,60
6033505740055704,17,2016-08-12,2016-11-04,250.00,485.06,20
6033505740055898,17,2016-08-19,2016-08-20,62.50,102.20,5
6033484830004139,17,2016-08-11,2016-08-15,101.50,219.90,10
6033505740056361,17,2016-08-22,2016-09-28,62.50,123.65,5
6033248100008956,17,2016-08-14,2016-08-15,24.00,41.49,12
6032258470000095,17,2016-08-14,2016-10-04,30.00,78.55,10
6033505740056303,17,2016-08-14,2016-11-16,125.00,269.40,10
6032258470000096,17,2016-08-21,2016-09-01,50.00,130.76,5
6032258470000104,17,2016-08-16,2016-08-20,150.00,307.09,50
6034347010008113,17,2016-09-23,2016-11-15,400.00,791.80,50
6033505740056543,17,2016-09-18,2016-11-19,250.00,569.74,20
6032258470000105,17,2016-08-17,2016-09-09,210.00,456.77,21
6034347010008111,17,2016-08-14,2016-09-03,400.00,618.50,50
6033505740056818,17,2016-11-22,2017-05-10,375.00,671.96,30
6033491720001979,17,2016-08-21,2016-10-20,220.00,510.46,78
6033564940002326,17,2016-08-25,2016-08-29,1000.00,2399.17,100
6033564940002328,17,2016-08-19,2016-08-29,1000.00,2072.21,87
6033564940002311,17,2016-08-15,2016-08-26,300.00,667.33,100
6033564940002325,17,2016-10-10,2016-10-17,157.50,280.38,17
6033579330001377,17,2016-08-16,2016-10-25,52.50,127.95,30
6033564940002334,17,2016-08-19,2016-09-26,68.75,123.34,25
6033579330001398,17,2016-08-14,2016-09-02,52.50,129.82,30
6033564940002327,17,2016-09-29,2016-11-04,1000.00,2377.47,100
6033564940002310,17,2016-09-06,2016-09-26,875.00,1659.20,100
6033564940002307,17,2016-08-21,2016-09-07,875.00,1657.48,99
6033564940002333,17,2016-09-15,2017-05-06,500.00,641.59,53
6033564940002308,17,2016-08-23,2016-09-26,875.00,1673.07,101
6033564940002324,17,2016-08-29,2016-09-17,726.25,1337.97,81
6033564940002309,17,2016-09-04,2016-09-18,875.00,1480.85,97
6033506100002047,17,2016-09-02,2016-09-03,80.00,177.43,5
6034347010008178,17,2016-08-16,2016-08-19,400.00,687.50,50
6034347010008169,17,2016-08-16,2016-09-07,352.00,705.56,44
6033564940002339,17,2016-09-07,2017-04-20,150.00,243.50,50
6033505740057277,17,2016-09-16,2016-09-20,375.00,144.44,5
6033505740057247,17,2016-08-16,2016-09-17,125.00,196.65,10
6033505740057290,17,2016-08-19,2016-11-17,125.00,315.72,11
6033505740057214,17,2016-09-10,2017-05-16,375.00,664.32,15
6033505740057300,17,2016-08-16,2016-08-31,125.00,199.39,12
6033505740057990,17,2016-08-29,2016-09-05,720.00,1019.35,62
6033579330001421,17,2016-08-16,2016-09-05,220.50,504.70,15
6033579330001422,17,2016-08-18,2016-08-20,87.15,195.98,3
6033579330001423,17,2016-08-19,2016-08-29,229.60,479.86,4
6033505740057916,17,2016-08-25,2016-11-22,100.00,229.34,10
6033579330001420,17,2016-08-17,2016-09-07,425.00,944.79,50
6033505740058144,17,2016-08-20,2016-10-04,750.00,1757.47,61
6033470130001311,17,2016-08-23,2016-10-07,367.50,818.70,30
6033483580001339,17,2016-10-02,2016-12-08,66.00,145.01,6
6033506100002051,17,2016-08-24,2016-09-04,168.00,408.71,20
6033506100002049,17,2016-08-22,2016-08-27,180.00,408.35,6
6033470130001312,17,2016-08-29,2016-10-20,115.50,255.80,5
6033470130001310,17,2016-08-30,2016-09-23,75.00,177.40,20
6033505740058145,17,2016-08-26,2016-12-21,750.00,1457.03,33
6033564940002358,17,2016-08-31,2016-09-13,300.00,682.82,100
6033564940002360,17,2016-08-23,2016-11-11,300.00,680.76,100
6033564940002359,17,2016-08-22,2016-09-11,300.00,686.23,100
6033506100002056,17,2016-08-19,2016-08-25,126.00,408.61,15
6033564940002357,17,2016-08-20,2016-12-11,300.00,657.40,96
6033564940002356,17,2016-09-08,2016-12-10,300.00,685.59,100
6033506100002052,17,2016-08-20,2016-08-20,80.00,172.54,5
6033506100002054,17,2016-08-19,2016-08-20,150.00,345.05,5
6033491720002072,17,2016-08-24,2016-09-30,300.00,643.24,99
6033491720002073,17,2016-08-24,2016-09-26,472.50,943.55,45
6033505740058583,17,2016-08-27,2016-09-16,125.00,261.48,10
6033505740058847,17,2016-11-23,2017-05-20,125.00,172.11,8
6033505740058885,17,2016-08-30,2016-09-21,125.00,207.60,10
6033505740058866,17,2016-09-21,2017-03-30,125.00,187.48,9
6033505740059020,17,2016-09-07,2016-09-23,125.00,209.65,10
6033505740058987,17,2016-08-24,2016-09-08,125.00,206.60,10
6033466510003720,17,2016-09-10,2016-09-27,525.00,1188.53,350
6033491720002120,17,2016-08-26,2016-09-19,162.50,316.46,50
6033505740059736,17,2016-09-17,2016-11-13,187.50,334.14,14
6033505740059373,17,2016-08-26,2016-09-02,250.00,405.72,20
6033506100002173,17,2016-08-27,2016-09-02,150.00,298.35,5
6033564940002395,17,2016-10-11,2016-10-13,35.00,66.33,4
6033505740059579,17,2016-09-24,2017-05-21,115.00,114.96,7
6033505740059771,17,2016-08-25,2016-12-05,312.50,581.31,25
6033564940002394,17,2016-09-02,2016-09-11,1000.00,2367.91,99
6033506100002172,17,2016-08-27,2016-09-02,80.00,158.85,5
6033505740059571,17,2016-09-04,2017-03-31,115.00,46.18,3
6033484830004221,17,2016-09-23,2016-09-26,312.50,591.91,125
6033579330001455,17,2016-08-26,2017-05-17,150.00,310.39,50
6033505740059966,17,2016-08-26,2016-12-05,375.00,734.58,30
6033564940002410,17,2016-08-29,2016-09-08,300.00,685.58,100
6033505740060004,17,2016-08-31,2016-09-21,50.00,97.81,4
6033564940002412,17,2016-09-11,2016-12-11,300.00,663.57,105
6033491720002148,17,2016-09-08,2017-03-31,75.00,89.59,26
6033564940002413,17,2016-08-25,2016-08-29,300.00,684.24,100
6033564940002411,17,2016-08-27,2016-12-21,300.00,676.68,99
6033564940002409,17,2016-08-30,2016-09-13,300.00,682.14,100
6033579330001461,17,2016-09-02,2016-10-09,200.00,439.69,100
6033505740060186,17,2016-09-08,2016-09-12,37.50,88.94,3
6033484830004230,17,2016-08-30,2016-09-13,350.00,850.05,125
6033564940002453,17,2016-09-05,2016-09-10,270.00,616.90,90
6033505740061045,17,2016-09-02,2016-09-23,125.00,217.06,10
6032361080000984,17,2016-09-01,2016-10-15,217.28,455.82,16
6033566930009170,17,2016-09-06,2017-03-26,280.00,428.24,20
6033240110013931,17,2016-09-02,2016-09-30,243.75,545.94,100
6033505740060922,17,2016-09-13,2016-10-08,187.50,294.44,16
6033505740060963,17,2016-09-07,2016-09-22,125.00,222.36,10
6033491720002223,17,2016-12-08,2016-12-22,136.00,341.02,34
6033491720002223,17,2016-12-08,2016-12-22,108.00,341.02,34
6032361080000983,17,2016-09-01,2017-03-08,224.00,458.06,56
6033563730003513,17,2016-09-04,2016-10-08,339.25,947.60,115
6032361080001043,17,2016-09-24,2017-02-14,400.00,756.73,102
6032361080001045,17,2016-09-24,2016-10-24,325.92,655.61,24
6032361080001048,17,2016-09-24,2016-11-26,315.84,462.64,12
6032361080001044,17,2016-09-17,2016-12-07,400.00,676.81,100
6032361080001047,17,2016-10-10,2016-11-02,315.84,601.60,12
6032361080001050,17,2016-10-24,2016-11-23,101.92,184.78,2
6033505740061873,17,2016-10-12,2017-07-21,375.00,274.99,21
6032361080001049,17,2016-10-12,2016-10-31,101.92,189.80,2
6032361080000998,17,2016-09-16,2016-11-07,125.00,200.25,27
6032361080001046,17,2016-09-16,2016-10-30,325.92,656.61,24
6032361080000997,17,2016-09-26,2016-11-02,125.00,216.73,25
6033505740061800,17,2016-09-02,2017-07-27,375.00,516.98,28
6033484830004263,17,2016-09-14,2016-10-04,250.00,513.54,100
6033563730003527,17,2016-09-07,2016-09-07,111.44,208.51,2
6033506100002271,17,2016-09-04,2016-09-20,42.00,102.80,5
6033470130001354,17,2016-09-09,2016-09-15,84.00,170.48,2
6033506100002246,17,2016-09-10,2016-09-14,64.00,136.24,4
6033470130001351,17,2016-09-10,2016-11-16,210.00,494.67,63
6033506100002245,17,2016-09-03,2016-09-11,58.80,148.24,7
6033484830004265,17,2016-09-17,2016-09-18,87.50,147.85,5
6032258470000145,17,2016-09-18,2016-10-06,30.00,70.98,10
6033563730003525,17,2016-09-03,2016-09-05,55.72,114.20,4
6033470130001353,17,2016-09-09,2016-10-01,252.00,566.19,12
6033579330001495,17,2016-09-02,2016-11-19,187.00,421.72,22
6033506100002261,17,2016-09-06,2016-09-12,64.00,137.08,4
6033484830004264,17,2016-09-13,2016-09-22,175.00,343.80,20
6033563730003526,17,2016-09-09,2016-09-09,55.72,104.94,2
6033470130001352,17,2016-09-09,2016-12-03,454.80,1068.81,40
6033564940002493,17,2016-09-09,2016-12-24,400.00,789.61,40
6033564940002490,17,2016-09-03,2016-09-23,300.00,689.82,100
6033564940002495,17,2016-09-09,2017-01-14,150.00,331.02,50
6032258470000208,17,2016-10-06,2016-10-27,160.00,385.92,16
6033506100002270,17,2016-09-07,2016-09-08,42.00,64.71,4
6033564940002497,17,2016-09-08,2016-10-16,180.00,383.56,82
6032258470000229,17,2017-01-05,2017-01-13,40.00,68.90,10
6033506100002262,17,2016-09-06,2016-09-15,64.00,130.80,4
6033470130001369,17,2016-09-09,2017-03-24,284.25,518.41,26
6033505740062587,17,2016-09-30,2016-10-21,125.00,240.13,10
6033240110014008,17,2016-09-10,2016-10-19,304.69,655.65,125
6033505740063363,17,2016-09-16,2016-10-12,200.00,546.68,20
6033470130001368,17,2016-09-09,2016-11-19,105.00,202.18,30
6033470130001370,17,2016-10-18,2016-11-16,84.00,159.83,4
6033564940002506,17,2016-09-08,2016-11-18,600.00,1169.07,60
6033564940002508,17,2016-09-11,2016-10-11,270.00,558.20,120
